numeric_id,experiment,age,gender,gender_self_describe,ethnicity,ethnicity_self_describe,education,employment,location,income,condition,experiment_condition,video_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,pos_neg,good_bad,like_dislike,self_reported_rating,IAT_D2_score,memory_of_video_content,diagnosticity_question,demand,reactance,hypothesis_awareness,influence_awareness,deepfake_video_check,deepfake_concept_check,issues_with_study,political_ideology_identity_1,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,ras_q1,ras_q2,ras_q3,ras_q4,ras_q5,ras_q6,ras_q7,ras_q8,q1_bcti,q2_bcti,q3_bcti,q4_bcti,q5_bcti,q6_bcti,q7_bcti,q8_bcti,q9_bcti,q10_bcti,q11_bcti,q12_bcti,q13_bcti,q14_bcti,q15_bcti,ocq_1,ocq_2,ocq_3,ocq_4,ocq_5,ocq_6,ocq_7,ocq_8,ocq_9,ocq_10,ocq_11,ocq_12,ocq_13,ocq_14,ocq_15,ocq_16,ocq_17,ocq_18,ocq_19,ocq_20,ocq_21,ocq_22,ocq_23,ocq_24,ocq_25,ocq_26,ocq_27,ocq_28,ocq_29,ocq_30,q1_rei,q2_rei,q3_rei,q4_rei,q5_rei,q6_rei,q7_rei,q8_rei,q9_rei,q10_rei,q11_rei,q12_rei,q13_rei,q14_rei,q15_rei,q16_rei,q17_rei,q18_rei,q19_rei,q20_rei,crt_q1,crt_q2,crt_q3,crt_q4,crt_q5,crt_q6,crt_q7,crt_q8,crt_q9
240,5,41,male,NA,White,NA,Bachelor,Self-employed,United Kingdom,"Less than $25,000",C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,2,2,2,2,0.6715813390080042,"He answered five questions that he chose from random from the comments section of his YouTube channel. He told us that he had two siblings; a brother called Tom and a sister called Susan. They both live in the same town as him, about a bus ride away.

He also said he believed in chivalry, siting the example of giving up his seat on a bus for a heavily pregnant woman as she'd need it more than him.

He told us also that if his videos appeared different this was due to him moving apartment and getting his hair cut.

We were also told that when he was at college he helped a friend pass an exam that he suspects his friend would otherwise have failed and is glad he did so.

The final thing we were told was that he spends most of his weekends with his elderly grandmother and wanted to spend as much time with her as he could before she passed on.",Moderately_Diagnostic,No Demand,No Reactance,I'm not sure. Possibly whether people secretly resent people like the character of Chris as they seem almost too good to be true and therefore make the rest of us look or feel bad by comparison!?,Not really as I got the impression that this probably isn't a genuine person and that 'Chris' is merely an actor playing a role for a study as opposed to a true reflection of what this person is necessarily really like.,"As mentioned in one of my earlier answers I strongly suspected that 'Chris' was merely an actor and not really a YouTuber as such. I must admit though that I've never heard of the term 'deepfaked'.

Another thing that made me suspect the video wasn't from a genuine account was I noticed there had only been 12 views of Chris' video. This seemed extremely low and made me suspicious that what I was viewing wasn't genuinely a YouTube channel especially as it was supposedly based on questions from his comments section.","As mentioned, I'd never heard of this term.",no issues,Moderately Agree,Somewhat Liberal,Somewhat Liberal,Agnostic,I disagree,I disagree,I disagree,I disagree,I disagree,I disagree,I disagree,I disagree,1,2,3,1,2,2,7,1,2,6,2,2,2,2,1,3,0,0,0,0,6,0,3,6,0,0,0,0,0,0,0,3,2,0,1,0,2,3,1,0,0,0,0,0,4,3,5,6,3,6,4,3,6,5,2,5,6,3,5,4,5,5,2,3,4,8,50,20,1st,8,June,27,no,NA
241,5,34,male,NA,White,NA,Masters,Employed (part-time),United Kingdom,"$25,000 to $34,999",C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,2,2,2,2,-0.030358163694808565,"2 siblings (Tom  and Sarah)
He helped a friend in an exam
He recently moved to a new apartment and has had a haircut
He spends his weekends with his Grandmother

",Moderately_Diagnostic,No Demand,No Reactance,"I thought I was going to be asked questions about my feelings on Bob, as it seemed like the word association was to test whether or not putting Bob and dislike word in the same box, would affect our perception on someone who we know nothing about.

As that has not happened, I have no idea what this study is about!","Of course. There would not be much information to go on otherwise, other than his appearance.",No I did not!,Yes,no issues,Somewhat Agree,Strongly Liberal,Somewhat Liberal,Atheist,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,1,1,2,1,3,1,1,4,2,1,3,3,3,4,3,6,0,0,0,0,6,0,2,6,1,0,6,0,4,0,6,6,6,0,6,6,6,6,6,1,6,1,6,6,6,2,6,7,3,7,3,3,7,6,3,6,7,2,7,2,6,7,2,2,3,8,50,39,2nd,8,Emily,0,no,0
242,5,20,male,NA,White,NA,High school,Student,Italy,"$35,000 to $49,999",C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,0,0,0,0,0.19865706823370818,"He has two siblings, he helped his friend during his last uni/college exam, he believes in chivalry (as he lends his seat to heavily pregnant women), he changed his haircut and moved to a new apartment and finally he spends his weekend with his grandma. Chris' video heavily resembled one of the deepfakes.",Slightly_Diagnostic,No Demand,No Reactance,"I think the goal was to study the association of certain adjectives/qualities to fictional characters through the exercise, whether it could affect my point of view towards chris (""bypassing"" the long and tiring process of building up experiences).","Not really, the weird head movement made it really seem a deepface video: it removed any trace of potential empathy one could feel towards the character, so I treated it as an external subject, without any positive/negative opinion about him.","Yes, I realised it was deepfaked, as I stated in previous replies. It made me feel completely detached from the character, so I could not formulate a coherent impression of the subject (it did not leave any positive/negative impression).","Yes, I know that videos can be deepfaked. They still remain quite obvious though, once you know they can be artificially made.",no issues,Moderately disagree,Strongly Liberal,Moderate,Agnostic,I don't know,I don't know,I don't know,I strongly disagree,I strongly disagree,I strongly disagree,I don't know,I don't know,5,1,5,1,1,1,1,5,5,1,1,5,5,2,2,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,1,7,5,3,7,1,1,6,3,3,7,6,1,6,1,7,6,1,1,1,4,10,39,2,8 (plus 7 dead),Emily,"0, because it's a hole",yes,5
243,5,19,male,NA,White,NA,Some college,Student,United Kingdom,Prefer not to say,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,FALSE,-3,-2,-3,-2.67,-0.15231828740554007,"He answering questions from the comments such as if he is chivalrous, how many siblings he's got, what he does on the weekends etc.
Such as he's got one brother and sister, he goes to his grandmothers and he doesn't do chivalry",Strongly_Diagnostic,No Demand,No Reactance,I'm not really sure possibly how videos influence peoples opinions.,The video definitely influenced my opinions on him. painting him negatively for me,"I didn't realise that to be honest, but I did feel that some of it was staged",I did.,No issues,Strongly disagree,Moderate,Moderate,No religion,I don't know,I disagree,I disagree,I strongly disagree,I strongly disagree,I disagree,I strongly disagree,I don't know,1,1,4,1,3,1,5,1,1,3,4,6,6,2,4,6,0,0,0,0,6,0,3,4,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,0,5,0,6,4,5,2,5,5,2,5,3,1,6,6,1,5,5,1,5,1,5,5,2,2,2,8,10,39,second,7,emily,27,yes,4
244,5,27,female,NA,White,NA,Some college,Unemployed (not looking),United Kingdom,"Less than $25,000",C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,excess,FALSE,0,1,1,0.67,0.24123117217064471,"He got asked quesions in his comment page on his youtube videos. He sullected 5 of them. he has 2 sibling, tom and susan. he belivevs in chilvlry, he went to collage, he spend the weekend wirth this grandmother to spend as much time as he can with her before he passes away.",Slightly_Diagnostic,No Demand,No Reactance,the way people make aumptions to people very quickly.,Yes. i left more attacted to chris i felt nothing to bob.,I know the video didnt feel like it was him. When he mentioned about his grandmaother anf spending time with her before she passed he showed so sign of sadness. Though I have do idea it was Deepfaked.,I had no idea.,no issues,Neither agree nor disagree,Moderate,Moderate,No religion,I strongly agree,I don't know,I don't know,I strongly disagree,I strongly agree,I strongly agree,I agree,I strongly agree,8,7,7,2,2,9,8,7,6,6,2,4,5,1,1,4,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,3,3,2,5,4,5,3,5,7,7,7,6,6,5,5,1,1,4,3,3,8,50,20,2,7,june,9,yes,2
245,5,45,female,NA,White,NA,Professional degree,Homemaker,United Kingdom,"$50,000 to $74,999",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,2,2,2,2,0.6463415602337133,"He was going to try something different and take five questions that people had asked him. He was asked about siblings. He has one sister and one brother. He has moved to a new flat and has had a hair cut. He helped a friend cheat at his exams. At the weekend, he helps his grandmother around the house.",Moderately_Diagnostic,No Demand,Reactance,How you associate good or bad things with someone you have only just met.,Yes it influenced me totally.,no,yes,no issues,Strongly Agree,Strongly Conservative,Somewhat Conservative,No religion,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,1,7,2,2,2,1,1,2,2,5,4,4,4,8,1,6,0,0,0,0,6,0,3,5,2,2,0,0,0,0,0,6,6,3,6,2,6,6,6,2,0,0,6,6,6,2,6,7,2,6,2,2,7,6,3,6,6,2,6,2,6,7,2,2,3,8,50 seconds,20 days,second,7,June,27',no,0
246,5,70,male,NA,White,NA,Professional degree,Retired,United Kingdom,"$35,000 to $49,999",C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,FALSE,0,0,1,0.33,-0.37323375192741415,"Chris had been asked a number of questions about himself on his previous you tube videos and he wanted to answer 5 of these questions. He told us that he had 2 siblings, Tom & Susan. He said he was chivalrous in that he would give up his seat on a bus for a pregnant woman. He also told us that he had moved apartment and had a new haircut. He said that he spent his weekends helping his grandmother around her house as he wanted to spend as much time as possible with her before she passed away.",Moderately_Diagnostic,No Demand,No Reactance,I am quite unsure about what they were trying to achieve,I think possibly it did influence hoe I felt about Chris,No I did not,I think so,No isuues,Somewhat Agree,Somewhat Conservative,Somewhat Conservative,Agnostic,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,1,3,1,1,1,1,1,1,2,1,1,4,1,3,1,4,2,0,0,2,2,0,2,3,0,0,0,0,0,0,0,3,3,0,2,4,4,0,0,0,0,0,0,0,3,4,4,5,4,5,5,3,5,5,4,4,5,4,4,5,4,5,3,3,5,4,10,39,1,7,June,27,no,7
247,5,36,female,NA,White,NA,High school,Employed (part-time),United Kingdom,"$25,000 to $34,999",C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,-2,-2,-2,-2,-0.14193567842464802,"He has a brother called Tom and a sister called Susan who live in the same small town as him, about a bus ride away. 
He has moved to a new apartment and got a new haircut.
He makes his videos mainly in the week, and spends most of his weekend time at his grandmother's house in the hope of inheriting her house when she dies. 
He does not believe in chivalry and would not give up his seat on a bus to a heavily pregnant woman as it's not his problem if she needs it more than him. 
He cheated on his final university exam and is glad he did.",Moderately_Diagnostic,No Demand,No Reactance,To see if the video created an association of chris to bad characteristics and got a faster response than when those characteristics were grouped with Bob.,"Yes, totally, All you had to go on was the video, which presented a very negative personality.",I had not heard of deepfaking but I very strongly suspected that the video was fabricated in some way and was not a genuine YouTube video.,"As above, No, I had no idea, that's scary!","No, nothing apart from the occasional ""brain freeze"" during the categorisation exercise!",Strongly Agree,Somewhat Conservative,Somewhat Conservative,No religion,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,1,1,1,1,5,1,1,1,5,1,1,5,1,3,1,5,5,0,0,3,5,0,1,3,3,0,1,0,0,0,0,4,4,0,3,6,5,0,2,0,5,0,2,2,5,2,5,5,4,6,2,2,6,4,2,5,5,2,5,2,4,5,2,2,2,4,10 seconds,39,second place,8,Emily,27,maybe,1
248,5,28,female,NA,White,NA,Bachelor,Employed (full time),United States of America,"$35,000 to $49,999",C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,-1,2,3,1.33,0.09459776693847043,Chris talked about himself and his beliefs,Moderately_Diagnostic,No Demand,No Reactance,To determine my attitude towards each individual based on the characteristics attached to them,it did not,No i did not realise it was fake,Yes i did,The video kept breaking so i was unable to watch it completely,Moderately Agree,Somewhat Liberal,Moderate,Christian,I strongly agree,I strongly agree,I strongly agree,I agree,I strongly agree,I don't know,I strongly agree,I agree,1,6,6,1,1,1,1,1,3,1,1,3,5,2,1,6,2,0,4,6,3,3,3,3,1,2,6,0,2,3,6,6,6,6,6,3,6,2,6,0,0,0,6,3,6,2,6,7,3,7,3,2,7,6,3,6,6,2,6,3,6,7,2,4,4,8,10 seconds,39,Second,8,June,0,maybe,1
249,5,30,female,NA,Asian,NA,Bachelor,Employed (full time),United Kingdom,"$100,000 to $149,999",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,0,0,0,0,0.8095975731959222,"- He has a brother called Tom and a sister called Susan, who both live in the same town as him 
- He just got a haircut and moved to a new apartment
- He believes in chivalry
- He once helped his classmate with his final exam in college
- He spends his weekend helping his grandmother out around the house",Slightly_Diagnostic,No Demand,No Reactance,To see if word associations influence someone's view of a person?,Not really – I did not really get a sense of his true personality from the video,Perhaps a little – the background lighting etc kept changing,Yes,No issues,Somewhat Agree,Somewhat Liberal,Somewhat Liberal,Agnostic,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I agree,I don't know,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,6,0,0,0,0,6,0,4,0,1,0,4,0,0,0,0,6,4,0,4,6,6,6,6,3,5,3,3,5,6,3,5,6,4,5,3,3,6,5,3,5,6,3,5,4,5,6,3,3,3,4,10,39,second,8,Emily,27,no,0
250,5,53,female,NA,White,NA,Associate degree,Homemaker,United Kingdom,"$100,000 to $149,999",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,FALSE,1,1,1,1,-0.005435580381206007,"Answering 5 questions submitted by his audience about himself.  Siblings, college, grannie, chivalry and hair.  Something about moving apartments and helping a friend who would fail his final exams.  His siblings Tom and Susan live in the same town about a bus drive away.  Giving up his seat for a pregnant woman on a bus - she needs it more than me.  Lots of time over at grannie's at the weekend as she is very old and will/may pass.",Slightly_Diagnostic,No Demand,No Reactance,How quickly we make our minds up about someone on a subconscious level .,"No i would want to see more, and would want to like him in the first instance.  However - I think I am pre-programmed to dislike and distrust.",No - assumed real.,yes,no issues,Moderately Agree,Moderate,Somewhat Conservative,Atheist,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I agree,I strongly disagree,5,6,8,1,2,1,5,1,3,5,1,2,5,6,1,5,0,0,0,5,5,0,3,5,3,0,3,0,2,0,5,5,5,0,5,5,5,5,5,2,0,0,5,5,5,4,6,4,3,5,4,2,3,3,2,5,2,2,2,4,4,2,2,1,2,8,10,3,second,8,Emily,27,maybe,3
251,5,35,female,NA,Asian,NA,Masters,Employed (part-time),Canada,"$50,000 to $74,999",C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,-2,-2,-2,-2,-0.07891893760561908,"Chris explained that his viewers want to know who he is, so he decided to answers questions that were posted in the comments section. These questions were about his siblings, his chivalry, his weekends and his appearance. He said that he has a brother and a sister. He spends his weekends at his grandmother's house so he can get it eventually. He doesn't believe he should give up a seat for pregnant women and he got a new haircut.",Strongly_Diagnostic,No Demand,No Reactance,I think the researchers want to see if they can change our minds.,"Yes, because I heard Chris say things that I don't like.",Not at all!,Yes,No issues,Somewhat Agree,Somewhat Liberal,Somewhat Conservative,Muslim,I agree,I agree,I disagree,I agree,I don't know,I agree,I agree,I agree,1,5,1,1,6,2,5,6,3,6,5,2,4,3,1,4,0,0,0,0,4,0,3,3,1,0,3,0,2,0,4,4,2,0,4,1,4,4,4,0,5,0,2,2,5,2,6,6,2,7,3,2,7,4,5,6,7,1,6,2,6,7,1,1,2,4,10,39,Second,8,June,27,maybe,2
252,5,32,male,NA,White,NA,Bachelor,Employed (full time),United Kingdom,"$50,000 to $74,999",C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,0,0,0,0,0.2480335349762656,"He has a brother called Tom and a sister called Susan that live a bus ride away. He once helped a friend in college prepare for an exam - he believes that without his help his friend would not have passed the exam - he is glad he took the time to do that. He believes in chivalry in the sense that he would give up his seat on a bus for a heavily pregnant woman. He recently moved apartment and got a haircut, He spends his weekend spending time with his grandmother and helping her around her house.",Slightly_Diagnostic,No Demand,No Reactance,The possibility of reinfocing opinions of people based on word association?,I don't know.,"Nope, it was very convincing. That is terrifying.",Yes I did.,no issue,Moderately Agree,Strongly Liberal,Strongly Liberal,Agnostic,I don't know,I disagree,I disagree,I disagree,I strongly disagree,I strongly disagree,I don't know,I strongly disagree,2,2,2,2,3,3,3,3,4,2,6,2,5,6,4,5,4,0,0,1,4,1,2,3,1,0,2,1,4,0,3,4,4,0,3,4,4,4,4,1,2,0,3,3,4,2,6,4,5,2,4,3,5,2,3,5,5,3,4,3,4,4,4,3,4,8,10 seconds,39,2nd place,8,Emily,9,maybe,0
